created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Oct 17 14:13:45 +0000 2023;1714283559954129251;"gatau knp ini pangkalan data pddikti sama siakad unj muter2 doang, dahal buka yutup masih sabi";0;2;0;0;in;979991149;1714283559954129251;Dwi_nfBella;https://twitter.com/Dwi_nfBella/status/1714283559954129251
Fri Oct 06 14:44:21 +0000 2023;1710304995688517793;"-unj haloo mau tanya dong, kalo kita ada pertanyaan pertanyaan terkait pengisian siakad itu nanyanya ke siapa yaa? TU prodi kah?";0;1;0;0;in;1254994067387117570;1710304995688517793;UNJmenfess;https://twitter.com/UNJmenfess/status/1710304995688517793
Tue Sep 26 11:59:32 +0000 2023;1706639638541357496;"Simak informasinya yaa MPer’s Muda‼️ 1️⃣Mahasiswa agar melakukan cek ulang dan melengkapi semua data diri di laman SIAKAD UNJ berikut https://t.co/zYfjsj11TD dan memastikan data diisikan adalah benar.";0;1;0;0;in;259759490;1706639633625595936;HimaMPUNJ;https://twitter.com/HimaMPUNJ/status/1706639638541357496
Tue Sep 26 11:59:31 +0000 2023;1706639633625595936;"[ 📣 INFORMASI PENGISIAN &amp  PERBAIKAN DATA DIRI DI SIAKAD UNJ 📣 ]   Halo MPer's 👋🏼👋🏼  Ada informasi penting nih untuk MPer’s Angkatan 2023?🤔  Yukk, diperhatikan yaa informasi penting ini terkait pengisian &amp  perbaikan data diri untuk MPer’s Muda🤩. https://t.co/QkFrz7Yut8";0;1;0;1;in;259759490;1706639633625595936;HimaMPUNJ;https://twitter.com/HimaMPUNJ/status/1706639633625595936
Tue Sep 19 06:50:23 +0000 2023;1704025126076133484;"From : maba 23 To : all kating unj  Message :  Solusi buat masalah kaya gini kira" gimana ya? setiap login wifi unj buat mahasiswa yang dari siakad lewat laptop, selalu ga keluar link buat login nya, malah kaya gtu mluu. Tapi kalo login pake akun yang sama lewat hp bisaa&amp kenceng… https://t.co/xdOG8ZXgFx";0;4;0;2;in;1555993601309831168;1704025126076133484;unjsecret;https://twitter.com/unjsecret/status/1704025126076133484
Thu Sep 07 05:30:34 +0000 2023;1699656383665410336;"-unj cara liat email sama password akun unj dimana sih? Yang dulu ada di home siakad itu, sekarang udah gaada dan ganyimpen 😥";0;1;0;0;in;1254994067387117570;1699656383665410336;UNJmenfess;https://twitter.com/UNJmenfess/status/1699656383665410336
Mon Sep 04 01:52:04 +0000 2023;1698514233804132369;"gawat.. gue lupa pw siakad unj";0;1;0;0;in;1413090354161586187;1698514233804132369;yourkiitten;https://twitter.com/yourkiitten/status/1698514233804132369
Thu Aug 31 23:40:40 +0000 2023;1697394000909811773;"Pabapa buibu mau nanya dong, pembukaan pendaftaran wisuda di siakad -unj kapan yyh?";0;0;0;2;in;1254994067387117570;1697394000909811773;UNJmenfess;https://twitter.com/UNJmenfess/status/1697394000909811773
Tue Aug 29 03:17:55 +0000 2023;1696361510317240378;"Siakad -unj masih blm bisa tambah KRS ya?";0;0;0;1;in;1254994067387117570;1696361510317240378;UNJmenfess;https://twitter.com/UNJmenfess/status/1696361510317240378
Mon Aug 28 07:01:40 +0000 2023;1696055431230337435;"@unjsecret siakad ga eror ga unj";0;0;0;0;in;1442974105976721420;1696000162743943353;lovingtolosing;https://twitter.com/lovingtolosing/status/1696055431230337435
Mon Aug 28 03:41:26 +0000 2023;1696005040899776739;"gais siakad kalian error juga gasih? -unj";0;6;0;2;in;1254994067387117570;1696005040899776739;UNJmenfess;https://twitter.com/UNJmenfess/status/1696005040899776739
Sat Aug 26 05:48:37 +0000 2023;1695312269385810097;"from : maba to : semua penghuni unj  Permisii, kakak kakak aku mau tanya. Kalo gak bisa login siakad harus konsultasi ke siapa yaa? Temenku login pake nim bisa tapi aku gabisa padahal nimnya udah bener :(";0;2;0;0;in;1555993601309831168;1695312269385810097;unjsecret;https://twitter.com/unjsecret/status/1695312269385810097
Fri Aug 25 21:59:43 +0000 2023;1695194266677514516;"@unjsecret aku biasanya tanya sama anak BEM adsoma nder. Biasanya mrk pling tau. Kalau taun lalu, NIM ku ga terdaftar di siakad pdhl pas bayar udh langsung ada krn fktor telat bayar. Jadinya aku chat admisi UNJ ditelegram";0;1;0;0;in;903045546285215744;1695129005656248487;yayaterusaja;https://twitter.com/yayaterusaja/status/1695194266677514516
Fri Aug 25 15:07:29 +0000 2023;1695090528780755059;"-unj yg ngajuin ukt 50% krn skripsi udah bisa bayar belum ya? aku nyoba bayar tapi kok tagihan nya dobel, trus di siakad juga belum kepotong masih full. gimana ya? 😔";0;0;0;2;in;1254994067387117570;1695090528780755059;UNJmenfess;https://twitter.com/UNJmenfess/status/1695090528780755059
Fri Aug 25 12:08:21 +0000 2023;1695045446648148227;"halo gais balik lagi dengan gue orang yang BAHKAN belom bisa LOGIN siakad unj";0;1;0;0;in;1635227465596678144;1695045446648148227;kesandungbiji;https://twitter.com/kesandungbiji/status/1695045446648148227
Fri Aug 25 04:33:39 +0000 2023;1694931015691878891;"gais, ini kalo mau ubah password di siakad -unj sehari bisanya cuma sekali aja kah?";0;0;0;0;in;1254994067387117570;1694931015691878891;UNJmenfess;https://twitter.com/UNJmenfess/status/1694931015691878891
Thu Aug 24 14:22:29 +0000 2023;1694716815421964521;"siakad unj kaga pernah di doain nichh, down muluu";0;0;0;0;in;1169790407187677184;1694716815421964521;pookkiiu;https://twitter.com/pookkiiu/status/1694716815421964521
Thu Aug 24 13:46:52 +0000 2023;1694707852664033783;"buset dah ni web siakad unj udh kek web promotor kalo lg war konser jir, alias lag banget tai";0;0;0;0;in;1561302174239715328;1694707852664033783;adliara;https://twitter.com/adliara/status/1694707852664033783
Thu Aug 24 13:43:28 +0000 2023;1694706995730043243;"wta klo mau ambil matkul yg blm di ambil pas smt sblmnya, ambilnya yg kelas ALL di siakad bkn? -unj";0;0;0;0;in;1254994067387117570;1694706995730043243;UNJmenfess;https://twitter.com/UNJmenfess/status/1694706995730043243
Thu Aug 24 05:43:44 +0000 2023;1694586264576786610;"-unj ini siakad masih error ya? Mau ngisi krs tapi di kolom jam sama hari nggak keliatan jam sama harinya, jadi takut salah ngisi krs takut malah ngisi krs pake jadwal kelas sebelah😭";0;5;0;2;in;1254994067387117570;1694586264576786610;UNJmenfess;https://twitter.com/UNJmenfess/status/1694586264576786610
Wed Aug 23 16:36:27 +0000 2023;1694388140893704674;"-unj siakad lagi error kah? Ini udah nyari semua kode seksi semua nama matkul/dosen malah no result semua :')";0;1;0;0;in;1254994067387117570;1694388140893704674;UNJmenfess;https://twitter.com/UNJmenfess/status/1694388140893704674
Wed Aug 23 12:46:34 +0000 2023;1694330289395519713;"siakad -unj di kalian error ngga guys? kayak suka keluar sendiri gtu balik ke laman login";0;2;0;2;in;1254994067387117570;1694330289395519713;UNJmenfess;https://twitter.com/UNJmenfess/status/1694330289395519713
Sun Aug 20 15:14:27 +0000 2023;1693280341866504588;"-unj cara liat email mahasiswa unj dimana ya? waktu itu udah lama banget ada di siakad tapi sekarang udah gaada lagi masa?";0;2;1;2;in;1254994067387117570;1693280341866504588;UNJmenfess;https://twitter.com/UNJmenfess/status/1693280341866504588
Fri Aug 04 09:00:27 +0000 2023;1687388013272375296;"@unjsecret Cek di siakad unj pedoman akademik fis, cari prodi mu https://t.co/HHEV8RKkGs";1;1;0;0;in;1623470718175543297;1687387653661241344;akupetapahltam;https://twitter.com/akupetapahltam/status/1687388013272375296
Thu Jul 27 06:40:32 +0000 2023;1684453701556359204;"From : anak unj To : anak unj  Kan aku tuh pindah domisili KK ya, nah  alamat data mahasiswa di siakad itu perlu diganti pastinya kan, tp cara untuk gantinya itu langsung ganti aja di siakad atau harus bilang ke Advo atau korprodi dulu yak? Makasih yg udh mau jawab.";0;0;0;0;in;1555993601309831168;1684453701556359204;unjsecret;https://twitter.com/unjsecret/status/1684453701556359204
Wed Jul 12 08:08:48 +0000 2023;1679040096925028353;"[cm] anak unj info dong kalo mau login repository pake akun apa ya? kok masukin usrnm dan pw siakad gabisa  coba pake nim aja juga gabisa";0;1;0;1;in;1046084008742801408;1679040096925028353;collegemenfess;https://twitter.com/collegemenfess/status/1679040096925028353
Thu Jul 06 13:36:19 +0000 2023;1676948189105229827;"from: mahasiswa akhir to: warga unj  message:  aku kalau mau buka KHS di siakad malah kembali ke halaman login, ada yang tau enggak itu kenapa?";0;2;0;0;in;1555993601309831168;1676948189105229827;unjsecret;https://twitter.com/unjsecret/status/1676948189105229827
Wed Jul 05 06:07:05 +0000 2023;1676472750918238208;"- Perkuliahan dilaksanakan selama 16 pertemuan yang dimulai pada tanggal 3 Juli 2023—25 Agustus 2023. - Biaya pelaksanaan sebesar Rp 200.000 per SKS. - Pengisian KRS melalui SIAKAD UNJ dan pembayaran biaya dilakukan pada tanggal 30 Juni 2023—7 Juli 2023.";0;1;0;0;in;1124660275200663552;1676472740377952259;sosiologi_unj;https://twitter.com/sosiologi_unj/status/1676472750918238208
Sun Jul 02 13:19:23 +0000 2023;1675494379056939010;"Dari: Sender [CM] Untuk: Akademik Pascasarjana UNJ  Dear, Akademik Pascasarjana UNJ, Kami para mahasiswa baru di pascasarjana butuh kepastian, perihal:  1. Kapan kami bisa mengakses SIAKAD? 2. Kapan kalender akademik 2023/2024, kode 117 diperbarui? 3. (cont) https://t.co/WcCucfv19P";0;1;0;2;in;1046084008742801408;1675494379056939010;collegemenfess;https://twitter.com/collegemenfess/status/1675494379056939010
Fri Jun 30 17:27:43 +0000 2023;1674832096861499393;"from: aku to: seluruh lapisan masyarakat unj  NILAI UDAH KELUAR DI SIAKAD tapi ini tuh udah terakhir banget fix nilainya ga ya??? soalnya aku ada beberapa matkul yang nilainya belum keluar alias kosong dan sekarang lagi panik 😁";2;7;0;25;in;1555993601309831168;1674832096861499393;unjsecret;https://twitter.com/unjsecret/status/1674832096861499393
Wed Jun 28 20:59:20 +0000 2023;1674160577411948545;"From : ank prodi fip To : seluruh mahasiswa UNJ  Message : info nilai siakad kalian msh gini ga dari awal pembukaan pengisian edom smpee detik inii??? Masalahnya gua blm liat nilai samsek 😭 https://t.co/DEJbYjXVjA";4;10;1;42;in;1555993601309831168;1674160577411948545;unjsecret;https://twitter.com/unjsecret/status/1674160577411948545
Wed Jun 28 09:09:48 +0000 2023;1673982016700977159;"[ 📢 PERKULIAHAN SEMESTER ANTARA TA 2022/2023 📢 ]  Halo, Mahasiswa Aktif MP FIP UNJ! 👋🏻  Berikut Informasi Mengenai Pelaksanaan Semester Antara Tahun Akademik 2022/2023: ▪️Pengisian KRS di SIAKAD : 30 Juni - 07 Juli 2023 ▪️Perkuliahan : 03 Juli -  25 Agustus 2023 https://t.co/H3psmu2wlC";0;1;0;0;in;259759490;1673982016700977159;HimaMPUNJ;https://twitter.com/HimaMPUNJ/status/1673982016700977159
Mon Jun 26 11:11:54 +0000 2023;1673287966935121921;"From: mhs unj To: mhs unj  Aku lupa pw siakad terus hub tele upt tik unj tpi ceklis satu, apa harus ke pustikom nya langsung ya? Kalian ada yang pernah ngalamin kaya gini juga ga?";0;2;0;2;in;1555993601309831168;1673287966935121921;unjsecret;https://twitter.com/unjsecret/status/1673287966935121921
Sun Jun 25 09:43:45 +0000 2023;1672903397798985729;"From : FT To : Semua anak unj  Message : Ini siakad belom bisa liat nilai lagi ya kaka kaka soalnya dari semalem nyoba masih begini teruss https://t.co/txt0Ldpbcg";0;6;0;15;in;1555993601309831168;1672903397798985729;unjsecret;https://twitter.com/unjsecret/status/1672903397798985729
Sat Jun 24 18:17:52 +0000 2023;1672670389229723651;"@unjsecret nilainya gmn? soalnya sepengalamanku di unj nilai yg keluar di siakad tuh ya sesuai sm nilai hasil ujian";0;0;0;1;in;1073629308583723008;1672480758966153217;maendorongtotot;https://twitter.com/maendorongtotot/status/1672670389229723651
Sat Jun 24 07:05:23 +0000 2023;1672501154130051072;"Untuk mahasiswa PIPS, yuk segera cek akun SIAKAD kalian dan segera isi penilaian dengan sesuai. Jangan lupa untuk segera diisi, yaa! Pssst, kalau ga isi nanti nilainya ga keluar di SIAKAD, lho! 🤯   Pengisian terakhir di tanggal 30 Juni 2023, jadi jangan sampai terlewat ya 😇";0;1;0;3;in;266892093;1672501151235981313;bempips_unj;https://twitter.com/bempips_unj/status/1672501154130051072
Sat Jun 24 00:01:43 +0000 2023;1672394536814022657;"From : s To : kaka kaka unj  massage : mau tanyaa kalo lupa username sama password siakad kira kira ngurusnya kemana yaa..  terimakasih.";0;2;2;6;in;1555993601309831168;1672394536814022657;unjsecret;https://twitter.com/unjsecret/status/1672394536814022657
Fri Jun 23 15:13:11 +0000 2023;1672261523740438530;"ppp edom siakad unj tuh anonym kan? 😄🙏🏻";0;1;0;0;in;1315167506089144321;1672261523740438530;packroii;https://twitter.com/packroii/status/1672261523740438530
Fri Jun 23 18:15:18 +0000 2023;1672307358033412096;"-unj kalian ada yg nggabisa buka siakad krena username/password salah padahal udah sesuai blm yaa? yakin nggasala soalny pas buka simpresmawa bisabisa aja pake pw ny sama. solusinya gimana ya? makasii";1;6;1;5;in;1254994067387117570;1672307358033412096;UNJmenfess;https://twitter.com/UNJmenfess/status/1672307358033412096
Fri Jun 23 14:12:57 +0000 2023;1672246366737936385;"guys masa aku mau login siakad -unj tulisannya password atau username salah, padahal aku pake sandi yang tersimpan di google.. ini gimana ya? aku mencet "lupa sandi" masa gak berfungsi 😓 https://t.co/UUQseKzpY2";0;2;1;17;in;1254994067387117570;1672246366737936385;UNJmenfess;https://twitter.com/UNJmenfess/status/1672246366737936385
Fri Jun 23 14:07:13 +0000 2023;1672244925814157314;"guys kalo lupa pw siakad -unj gimana";0;3;0;2;in;1254994067387117570;1672244925814157314;UNJmenfess;https://twitter.com/UNJmenfess/status/1672244925814157314
Fri Jun 23 09:10:27 +0000 2023;1672170241609302021;"siakad unj gemb bgt";0;0;0;0;in;1220164051088461824;1672170241609302021;dynarns;https://twitter.com/dynarns/status/1672170241609302021
Tue Jun 20 11:18:36 +0000 2023;1671115325470048261;"di siakad kan ada form perbaikan input nilai, itu biasanya bisa kita ajukan sendiri atau tunggu saran dari dosen yaa? kalau ada yang pernah boleh aku tanya2 gak ya? makasih sebelumnyaa -unj";0;2;1;1;in;1254994067387117570;1671115325470048261;UNJmenfess;https://twitter.com/UNJmenfess/status/1671115325470048261
Sun May 28 02:32:16 +0000 2023;1662647952240967682;"-unj cara tau ipk gimana? ada di siakad kah?";0;1;0;0;in;1254994067387117570;1662647952240967682;UNJmenfess;https://twitter.com/UNJmenfess/status/1662647952240967682
Mon Mar 27 05:44:36 +0000 2023;1640228302991527936;"kak -unj mau nanya, kalo lupa username sama pw siakad itu gimana ngurusnya terimakasih maaf ganggu 🙏🏻";0;1;0;2;in;1254994067387117570;1640228302991527936;UNJmenfess;https://twitter.com/UNJmenfess/status/1640228302991527936
Thu Mar 23 16:31:48 +0000 2023;1638941625044045827;"ni knp dh siakad -unj gk bisa kebuka 🗿 https://t.co/TNylEIZ37i";0;3;0;1;in;1254994067387117570;1638941625044045827;UNJmenfess;https://twitter.com/UNJmenfess/status/1638941625044045827
Wed Feb 22 11:56:16 +0000 2023;1628363036959576064;"-unj halo semuaa, mau nanyaa urgent banget jadi sender tuh gabisa login siakad tapi bisa login lms padahal pass dan emailnya sama, terus pas di siakad udah ku klik lupa pass terus masukin email unj, tapi malah gagal terus itu kira kira kenapa yaa kak? ada yang pernah (cont) https://t.co/O0GF8m4swG";0;5;1;9;in;1254994067387117570;1628363036959576064;UNJmenfess;https://twitter.com/UNJmenfess/status/1628363036959576064
Sun Feb 19 06:52:39 +0000 2023;1627199468327284736;"-unj halo, mau nanya bukti pembayaran dr bank itu dibutuhin ga ya buat nanti? kalau semisalnya udah pada ilang, apa bisa pake bukti dari bukti pembayaran di siakad? makasii";0;3;0;4;in;1254994067387117570;1627199468327284736;UNJmenfess;https://twitter.com/UNJmenfess/status/1627199468327284736
Thu Feb 09 06:24:05 +0000 2023;1623568398977212416;"mau cetak transkrip nilai ipk kumulatif sementara (kumulatif semua semester) itu bisa di siakad atau harus ke prodi ya? -unj";0;3;0;1;in;1254994067387117570;1623568398977212416;UNJmenfess;https://twitter.com/UNJmenfess/status/1623568398977212416
Mon Feb 06 05:50:10 +0000 2023;1622472698726322177;"Mau liat pass email -unj dimana sih😭 udh gaada di siakad";0;1;0;6;in;1254994067387117570;1622472698726322177;UNJmenfess;https://twitter.com/UNJmenfess/status/1622472698726322177
Mon Feb 06 02:44:55 +0000 2023;1622426081130332161;"-unj weh ada yang ngerti cara liat daftar mahasiswa kelas di siakad ga sih?";0;3;0;1;in;1254994067387117570;1622426081130332161;UNJmenfess;https://twitter.com/UNJmenfess/status/1622426081130332161
Fri Feb 03 13:12:19 +0000 2023;1621496805707124738;"-unj Sebenernya tuh ini selesai kelas jam 10.50 atau 10.30 ya? di siakad tuh ada jeda 10 menit per sks-nya tp selama pembelajaran gk ada tuh jeda 10 menitnya https://t.co/wZRvm7oDc5";3;6;0;4;in;1254994067387117570;1621496805707124738;UNJmenfess;https://twitter.com/UNJmenfess/status/1621496805707124738
Thu Feb 02 07:22:00 +0000 2023;1621046259091148801;"gais mau nanya email sama pass domain mhs -unj liat dimana ya? soalnya di siakad udh ga ada";1;2;0;5;in;1254994067387117570;1621046259091148801;UNJmenfess;https://twitter.com/UNJmenfess/status/1621046259091148801
Thu Feb 02 07:18:19 +0000 2023;1621045331621478402;"-unj cara liat pass sama email unj dimana deh? Kok di home siakad udah gaada?";0;1;0;1;in;1254994067387117570;1621045331621478402;UNJmenfess;https://twitter.com/UNJmenfess/status/1621045331621478402
Wed Feb 01 11:56:27 +0000 2023;1620752937864818688;"Email kampus tuh yg ada di siakad kan ya gaes? -unj";1;3;0;0;in;1254994067387117570;1620752937864818688;UNJmenfess;https://twitter.com/UNJmenfess/status/1620752937864818688
Wed Feb 01 02:44:19 +0000 2023;1620613992405426179;"Gue bingung bgt asli sama siakad unj, kalau ga boleh di ambil kenapa ga dikasih tau anjir atau di batesin gitu ATAU ga usah taro di pengisian krs, bener2 aneh s1 sama s2 di gabung pengisian krsnya https://t.co/CfbCakPge6";0;1;0;0;in;908945123857141760;1620613992405426179;nonavanalika;https://twitter.com/nonavanalika/status/1620613992405426179
Mon Jan 30 00:24:44 +0000 2023;1619854085297164288;"from:- to: nax unj  message: siakad lagi lemot ya?";0;0;0;0;in;1555993601309831168;1619854085297164288;unjsecret;https://twitter.com/unjsecret/status/1619854085297164288
Sat Jan 21 12:21:59 +0000 2023;1616773097197301762;"Mau nanya, siakad -unj bisa diubah passwordnya ga yaa? bukan lupa password tp";0;3;0;2;in;1254994067387117570;1616773097197301762;UNJmenfess;https://twitter.com/UNJmenfess/status/1616773097197301762
Wed Jan 18 05:50:30 +0000 2023;1615587414441070592;"ini cek masuk belomnya pembayaran ukt gmna dah drikemaren, mane di siakad kaga ada -unj https://t.co/NNMlvlIMzd";0;7;0;12;in;1254994067387117570;1615587414441070592;UNJmenfess;https://twitter.com/UNJmenfess/status/1615587414441070592
Sat Jan 14 01:52:15 +0000 2023;1614077904727732225;"@UNJmenfess kenapa ga siakad aja yg glowup? kan saya jarang buka web unj yagesya😭🤝🏻";0;0;0;1;in;3276896377;1613435725692948480;shakiraazzhr;https://twitter.com/shakiraazzhr/status/1614077904727732225
Tue Jan 17 04:46:38 +0000 2023;1615208953012686849;"-unj katanya di siakad masi perbaikan nilai ya? kalau misal kita dapet nilai 0 itu bisa direvisi lagi gak ya kira-kira";0;1;0;0;in;1254994067387117570;1615208953012686849;UNJmenfess;https://twitter.com/UNJmenfess/status/1615208953012686849
Tue Jan 17 02:43:32 +0000 2023;1615177977138139137;"-unj misalnya udah bayar ukt lewat mbanking, nanti keterangan kalo kita udah itu ada di siakad ga ya? kalo ada dibagian manaa?";0;2;0;3;in;1254994067387117570;1615177977138139137;UNJmenfess;https://twitter.com/UNJmenfess/status/1615177977138139137
Mon Jan 16 02:41:09 +0000 2023;1614814989411553280;"-unj guys, gausa panik nilainya ilangg di siakad. ituu karena di tgl 16-19 lg adaa timeline untuk perbaikan nilai. jd temen2 yg sdg mengajukan perbaikan nilainyaa akann diisi nilai baru sama dosennya lg. jd gausaa panikk, yaa. nanti jugaa muncul lagi. semogaa terjawab^^";2;4;1;39;in;1254994067387117570;1614814989411553280;UNJmenfess;https://twitter.com/UNJmenfess/status/1614814989411553280
Sun Jan 15 23:09:32 +0000 2023;1614761732458840064;"tahun lalu -unj juga nutup khs di siakad kah pas tanggal resminya? nilainya bisa berubah nggak ya pas udah dibuka lagi?";0;1;0;1;in;1254994067387117570;1614761732458840064;UNJmenfess;https://twitter.com/UNJmenfess/status/1614761732458840064
Sun Jan 15 17:18:32 +0000 2023;1614673402224316416;"-unj siakad khs nilai ditutup lagi ya??";3;9;0;17;in;1254994067387117570;1614673402224316416;UNJmenfess;https://twitter.com/UNJmenfess/status/1614673402224316416
Sun Jan 15 15:07:38 +0000 2023;1614640459477028869;"-unj Setiap waktu ngecekin siakad berharap nilai IP tiba2 berubah naik 😔";3;3;0;4;in;1254994067387117570;1614640459477028869;UNJmenfess;https://twitter.com/UNJmenfess/status/1614640459477028869
Tue Jan 17 12:42:19 +0000 2023;1615328665373650946;"-unj mau nanya dong, kan aku udah bayar ukt lewat teller 1 minggu yang lalu, tapi di siakad di bagian pembayaran tulisannya dalam pengecekan data pembayaran itu gapapa ? atau harus hubungi cs ?";0;2;0;0;in;1254994067387117570;1615328665373650946;UNJmenfess;https://twitter.com/UNJmenfess/status/1615328665373650946
Sat Jan 14 00:56:39 +0000 2023;1614063914622521344;"-unj di siakad yg status bayar itu gak muncul ya di yg garis tiga sebelah kiri? Klo udh bayar nnt bakal muncul status nya gak?";0;0;0;0;in;1254994067387117570;1614063914622521344;UNJmenfess;https://twitter.com/UNJmenfess/status/1614063914622521344
Fri Jan 13 23:19:08 +0000 2023;1614039371505872896;"-unj kalo temen kita login siakad kita, di kitanya gaada notif apa apa ya?";1;7;0;1;in;1254994067387117570;1614039371505872896;UNJmenfess;https://twitter.com/UNJmenfess/status/1614039371505872896
Fri Jan 13 18:03:25 +0000 2023;1613959918222209024;"-unj mau tanya gais kira kira dosen bisa ngubah nilai di siakad ga ya?";0;8;0;10;in;1254994067387117570;1613959918222209024;UNJmenfess;https://twitter.com/UNJmenfess/status/1613959918222209024
Fri Jan 13 10:44:57 +0000 2023;1613849575869251585;"-unj nilai udh keliatan blm ges di siakad? mao liat takuttt euy";1;5;0;2;in;1254994067387117570;1613849575869251585;UNJmenfess;https://twitter.com/UNJmenfess/status/1613849575869251585
Sun Jan 08 11:44:12 +0000 2023;1612052546641887233;"nilai di siakad -unj kapan keluar ya?";3;3;0;6;in;1254994067387117570;1612052546641887233;UNJmenfess;https://twitter.com/UNJmenfess/status/1612052546641887233
Sat Jan 07 06:59:00 +0000 2023;1611618386294996996;"-unj ada yang tau gak buat format absen itu download di mana ya? siakad kah atau dimana ya?";0;1;0;1;in;1254994067387117570;1611618386294996996;UNJmenfess;https://twitter.com/UNJmenfess/status/1611618386294996996
Thu Jan 05 07:00:29 +0000 2023;1610893984817381382;"-unj cara liat ukt udah bayar atau belum di siakad gimana caranya ya kak?";0;3;2;12;in;1254994067387117570;1610893984817381382;UNJmenfess;https://twitter.com/UNJmenfess/status/1610893984817381382
Thu Jan 05 05:27:49 +0000 2023;1610870664671694849;"-unj nilai uas kira2 kapan keluarnya ya di siakad?";0;2;0;0;in;1254994067387117570;1610870664671694849;UNJmenfess;https://twitter.com/UNJmenfess/status/1610870664671694849
Thu Sep 29 14:19:15 +0000 2022;1575490391024930817;"gua kenapasi jir😭😭 niat mau buka link wanpis malah buka siakad unj😭😭";0;0;0;0;in;1249395670420582400;1575490391024930817;xyzprlss;https://twitter.com/xyzprlss/status/1575490391024930817
Sun Sep 11 07:36:29 +0000 2022;1568866053257842688;"@UNJmenfess Nder biasanya tiap mahasiswa dibuatin email unj buat pribadi dan passwordnya tiap anak tentu beda². Klo km maba tunggu aja. Di siakad biasanya bakal muncul tp secara bertahap";0;1;0;0;in;1410213118815346688;1568855810830385154;thedreamer9999;https://twitter.com/thedreamer9999/status/1568866053257842688
Mon Jan 02 14:45:16 +0000 2023;1609923787503587329;"-unj nilai di siakad kapan muncul ya, jujur deg-degan bgt nungguinnya";1;2;0;8;in;1254994067387117570;1609923787503587329;UNJmenfess;https://twitter.com/UNJmenfess/status/1609923787503587329
Mon Jan 02 02:27:35 +0000 2023;1609738141895897089;"siakad -unj gabisa diakses di laptop ya?";0;3;0;0;in;1254994067387117570;1609738141895897089;UNJmenfess;https://twitter.com/UNJmenfess/status/1609738141895897089
Mon Jan 02 01:52:18 +0000 2023;1609729265721040897;"Kenapa ya menu status pembayaran di siakad -unj sering ngilang, kalian gitu juga gk?";1;3;0;0;in;1254994067387117570;1609729265721040897;UNJmenfess;https://twitter.com/UNJmenfess/status/1609729265721040897
Mon Jan 02 01:36:57 +0000 2023;1609725399801696257;"liat info pembayaran UKT -unj dimana ya? siukat atau siakad?";0;2;0;0;in;1254994067387117570;1609725399801696257;UNJmenfess;https://twitter.com/UNJmenfess/status/1609725399801696257
Sun Jan 01 07:01:46 +0000 2023;1609444756194721792;"ask -unj gabisa login siakad pdhl username n password dh bener 🥲 mau lupa password pake email unj gabisa😩🤌 gimana cara yg prnh kyk gini boleh share dong";1;6;0;2;in;1254994067387117570;1609444756194721792;UNJmenfess;https://twitter.com/UNJmenfess/status/1609444756194721792
Sat Dec 31 10:42:11 +0000 2022;1609137837143908353;"-unj edom di siakad udh bisa diisi kah? tapi kok belum disuruh ya";0;6;0;1;in;1254994067387117570;1609137837143908353;UNJmenfess;https://twitter.com/UNJmenfess/status/1609137837143908353
Tue Dec 27 09:09:20 +0000 2022;1607664919931146243;"-unj biasanya nilai muncul kapan di siakad?";0;2;0;0;in;1254994067387117570;1607664919931146243;UNJmenfess;https://twitter.com/UNJmenfess/status/1607664919931146243
Mon Dec 19 05:57:28 +0000 2022;1604717532216143872;"-unj aku butuh saran. Sender semester ini lg ikut mbkm pertukaran pelajar sm upi bdg, trs di siakad isi krs. Sender msih bingung, isi nya 2x atau cukup sekali aja ya? Karena setiap matkul itu ada 2 dosen, dosen 1 dr pertemuan awal smp uts, sdgkn dosen 2 dr setelah uts smp (cont)";0;1;0;2;in;1254994067387117570;1604717532216143872;UNJmenfess;https://twitter.com/UNJmenfess/status/1604717532216143872
Tue Nov 29 06:30:59 +0000 2022;1597478208051372032;"siakad lg error yaa? -unj";0;0;0;0;in;1254994067387117570;1597478208051372032;UNJmenfess;https://twitter.com/UNJmenfess/status/1597478208051372032
Wed Nov 23 01:35:14 +0000 2022;1595229454845980672;"halo kak, kalo mau masuk ke repository buat download skripsi anak -unj itu login nya pake akun apa ya kak? soalnya aku nyoba usn sama pass siakad gabisa, makasii 🙏🏻";0;2;0;14;in;1254994067387117570;1595229454845980672;UNJmenfess;https://twitter.com/UNJmenfess/status/1595229454845980672
Sat Nov 05 12:34:27 +0000 2022;1588872371640803328;"cara liat statussss pembayaran di siakad gmnn? -unj";0;1;0;1;in;1254994067387117570;1588872371640803328;UNJmenfess;https://twitter.com/UNJmenfess/status/1588872371640803328
Wed Oct 12 14:06:13 +0000 2022;1580198155186241537;"-unj ada yang tau liat bukti pembayaran ukt di siakad gimana?";0;1;1;3;in;1254994067387117570;1580198155186241537;UNJmenfess;https://twitter.com/UNJmenfess/status/1580198155186241537
Sun Oct 09 09:46:10 +0000 2022;1579045549143392256;"cara tau password siakad -unj tuu gmn yaa? aku lupa pw nya huhu, kalo ada yg tau repp yaa makasiii";0;3;0;0;in;1254994067387117570;1579045549143392256;UNJmenfess;https://twitter.com/UNJmenfess/status/1579045549143392256
