created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun May 04 07:57:10 +0000 2014;462863491485794304;"@SiakadUNJ Kami memanggil para pemuda/i S1 untuk #SiapJadiGuru di pelosok INDONESIA brsama @SGIDompetDhuafa | Daftar: http://t.co/jRVMWczPi9";0;0;0;0;in;2217842096;462863491485794304;GuruAgungPD;https://twitter.com/GuruAgungPD/status/462863491485794304
Fri May 02 15:36:38 +0000 2014;462254344226623489;"Siakad nya RT @MahasiswaUNJ: Apasih 1 hal yang bisa jadi jawaban saat orang bertanya : "Apa yang bisa lo banggakan dari UNJ?" #ObrolMUNJ";0;1;0;0;in;388171949;462254344226623489;Fakhrihab;https://twitter.com/Fakhrihab/status/462254344226623489
Fri Apr 25 18:45:37 +0000 2014;459765187734556672;"Server KAI sama ngeselinnya kayak server siakad UNJ.";0;0;0;0;in;188262969;459765187734556672;shelskii;https://twitter.com/shelskii/status/459765187734556672
Fri Apr 18 11:15:54 +0000 2014;457115299284676609;"@SiakadUNJ TERBIT BUKU TATA BAHASA JEPANG PALING LENGKAP. TERSEDIA DI SELURUH GRAMEDIA,GUNUNG AGUNG ATAU PESAN ONLINE http://t.co/31RKUvb62Y";0;0;0;0;in;2339453784;457115299284676609;DaftarBaca;https://twitter.com/DaftarBaca/status/457115299284676609
Sun Apr 13 20:40:24 +0000 2014;455445421335531520;"Kenapa sih instalasi2 negeri tuh gak memberikan fasilitas yg memadai. Akses daftar ONLINE POLRI sama jeleknya kayak akses SIAKAD UNJ!!!";0;0;0;0;in;169498298;455445421335531520;mawareee;https://twitter.com/mawareee/status/455445421335531520
Wed Apr 09 01:29:04 +0000 2014;453706126157041664;"Woi jgn bawa" siakad -_- rahasia dapur unj tuh "@nonamayer: Yaahh gimana mau tau para calon legislatifnya kalo server untuk situs pemilu-nya";0;1;0;0;in;2351062910;453706126157041664;bhabehuhuy212;https://twitter.com/bhabehuhuy212/status/453706126157041664
Sat Apr 05 05:29:37 +0000 2014;452317110723543040;"GILAK ERRORNYA KIOSTIX DAH KAYA SIAKAD UNJ KAMPUS GUA T_T YA ALLAH ...";0;0;0;0;in;971790500;452317110723543040;vinanovi12;https://twitter.com/vinanovi12/status/452317110723543040
Fri Mar 28 08:49:47 +0000 2014;449468381809217536;"Untuk tenaga pendidik dan kependidikan ada infomasi bagus http://t.co/152c4ny82p 2014 http://t.co/Zx7YxXJ6QU";0;0;0;0;in;452650748;449468381809217536;SiakadUNJ;https://twitter.com/SiakadUNJ/status/449468381809217536
Thu Mar 20 12:54:59 +0000 2014;446630986533457920;"INFO LOMBA | Lomba 2014 | Call For Paper LKTI Pekan Teknik Kimia 2014 http://t.co/grJU5mjiSQ @SiakadUNJ";0;0;1;0;in;522244796;446630986533457920;HIMATEKI_UNRI;https://twitter.com/HIMATEKI_UNRI/status/446630986533457920
Thu Mar 20 08:40:36 +0000 2014;446566965532835841;"nternational Ambassador Scholarships, University of West London, UK Info lengkap di http://t.co/8WEMTazNd1";0;0;0;0;in;452650748;446566965532835841;SiakadUNJ;https://twitter.com/SiakadUNJ/status/446566965532835841
Thu Mar 20 08:38:15 +0000 2014;446566375734013952;"ASEAN Master Scholarships, University of Nottingham, UK Info lengkap di http://t.co/588cO0uRYf";0;0;0;0;in;452650748;446566375734013952;SiakadUNJ;https://twitter.com/SiakadUNJ/status/446566375734013952
Thu Mar 06 02:12:26 +0000 2014;441395851714248704;"Beasiswa khusus Guru Bahasa Inggris Info lengkap di http://t.co/6gfuNIgJLP";0;0;0;0;in;452650748;441395851714248704;SiakadUNJ;https://twitter.com/SiakadUNJ/status/441395851714248704
Thu Mar 06 01:51:30 +0000 2014;441390581890035712;"Kesempatan Bergabung Dengan PUSTIKOM UNJ http://t.co/9aIs3Mf7of";0;0;0;0;in;452650748;441390581890035712;SiakadUNJ;https://twitter.com/SiakadUNJ/status/441390581890035712
Wed Mar 05 05:25:56 +0000 2014;441082160959586305;"@adp_skywalker RT @SiakadUNJ: Panduan Pemilihan Mahasiswa Berprestasi (MAWAPRES) 2014 http://t.co/0zkNhmeXFn";0;0;0;0;in;89681063;441082160959586305;Dewi777R;https://twitter.com/Dewi777R/status/441082160959586305
Wed Mar 05 04:07:10 +0000 2014;441062337198301184;"Panduan Pemilihan Mahasiswa Berprestasi (MAWAPRES) 2014 http://t.co/oeyng4WnTr";0;0;0;0;in;452650748;441062337198301184;SiakadUNJ;https://twitter.com/SiakadUNJ/status/441062337198301184
Tue Feb 25 04:04:14 +0000 2014;438162497493671936;"Kesempatan Bergabung Dengan PUSTIKOM http://t.co/9aIs3Mf7of";0;0;0;0;in;452650748;438162497493671936;SiakadUNJ;https://twitter.com/SiakadUNJ/status/438162497493671936
Mon Feb 24 03:43:44 +0000 2014;437794950009200640;"#edukasi Mengelola Keuangan ala Mahasiswa, UNJ 26feb dftar ke @ERAfmUNJ bantu RT yaa @Humas_UNJ @SiakadUNJ @infoUNJ http://t.co/JCjLfGmiwz";0;0;0;0;in;2190260498;437794950009200640;inklusifID;https://twitter.com/inklusifID/status/437794950009200640
Mon Feb 24 02:54:25 +0000 2014;437782537515982849;"@SiakadUNJ Desain siakadnya kerenan yang dulu pak..";0;0;0;0;in;317008598;437769440071929857;MardyJoeang;https://twitter.com/MardyJoeang/status/437782537515982849
Mon Feb 24 02:02:22 +0000 2014;437769440071929857;"keluh kesah dan kritik anda tentang siakad ataupun pustikom dapat di salurkan ke pustikom@unj.ac.id";0;1;1;0;in;452650748;437769440071929857;SiakadUNJ;https://twitter.com/SiakadUNJ/status/437769440071929857
Wed Feb 19 04:49:34 +0000 2014;435999578555314178;"bagi teman-teman yg lagi mengikuti/melihat pemilihan carek unj titip pesan pertanyaan bagaimana dengan siakad online unj";0;0;1;0;in;452650748;435999578555314178;SiakadUNJ;https://twitter.com/SiakadUNJ/status/435999578555314178
Tue Feb 18 02:28:44 +0000 2014;435601746065227776;"mau bertanya seputar siakad bisa lewaat pustikom@unj.ad.id";0;0;0;0;in;452650748;435601746065227776;SiakadUNJ;https://twitter.com/SiakadUNJ/status/435601746065227776
Tue Feb 18 01:31:20 +0000 2014;435587302815834112;"Jangan mau! Penyelenggara wisuda unj ga profesional! RT @SiakadUNJ: pembayaran wisuda dapat di lakukan mulai hari ini";0;0;0;0;in;108530300;435587302815834112;introv_earth;https://twitter.com/introv_earth/status/435587302815834112
Tue Feb 18 01:25:24 +0000 2014;435585811212300288;"pembayaran wisuda dapat di lakukan mulai hari ini 18 Feb 2014";0;0;0;0;in;452650748;435585811212300288;SiakadUNJ;https://twitter.com/SiakadUNJ/status/435585811212300288
Mon Feb 17 01:41:47 +0000 2014;435227543910637568;"Penggunaan Email sebagai media berkorespondensi PUSTIKOM UNJ  lebih jelas ada di http://t.co/yI3vVHUUlF";0;0;0;0;in;452650748;435227543910637568;SiakadUNJ;https://twitter.com/SiakadUNJ/status/435227543910637568
Fri Feb 14 02:27:49 +0000 2014;434151967976194048;"Kesempatan bergabung dengan pustikom selengkapnya di http://t.co/9aIs3Mwaqf";0;0;1;1;in;452650748;434151967976194048;SiakadUNJ;https://twitter.com/SiakadUNJ/status/434151967976194048
Tue Feb 11 18:26:23 +0000 2014;433306035277688832;"nah bener nges ayo kita populerkan sosmed baru siakad unj wkwkwk";0;0;0;0;in;263997326;433306035277688832;frankasiodiyosa;https://twitter.com/frankasiodiyosa/status/433306035277688832
Tue Feb 11 18:05:47 +0000 2014;433300847640838144;"lo maen friendster mal? untung gue maennya sosmed baru, SIAKAD UNJ wkwkwk";0;0;0;0;in;263997326;433300847640838144;frankasiodiyosa;https://twitter.com/frankasiodiyosa/status/433300847640838144
Tue Feb 04 04:42:45 +0000 2014;430562042399842304;"siakad unj tai mau log in aja susah";0;0;0;0;in;1227861806;430562042399842304;kahfigustiar;https://twitter.com/kahfigustiar/status/430562042399842304
Mon Feb 03 11:30:03 +0000 2014;430302157867216896;"Unj,,,,ooh unj,,,, gk parkiran gk siakad sama aj bikin esmosi dua2'y 😤 😤";0;0;0;0;in;76051207;430302157867216896;choxier;https://twitter.com/choxier/status/430302157867216896
Mon Feb 03 02:43:06 +0000 2014;430169544259170304;"bisa buka siakad unj gapake nunggu deh kayanya "@detikcom: Apa yang Baru di iOS 8? http://t.co/7yeMTJvhqf"";0;0;0;0;in;1901053147;430169544259170304;nwidianto3;https://twitter.com/nwidianto3/status/430169544259170304
Sun Feb 02 16:23:04 +0000 2014;430013509531729921;"Aduh -_- kenapa harus 2 univ itu yg disebut zz "@cahERVI: Telkom sama undip kek nya RT @nopinopaay: Siakad mana nih? Unj, ui, atau mana?";0;0;0;0;in;264777690;430013509531729921;nopinopaay;https://twitter.com/nopinopaay/status/430013509531729921
Sun Feb 02 16:21:16 +0000 2014;430013056853094400;"Telkom sama undip kek nya RT @nopinopaay: Siakad mana nih? Unj, ui, atau mana? "cahERVI: Sejenis siakad :| RT @nopinopaay: Galau itu sejenis";0;0;0;0;in;146739763;430013056853094400;cahERVI;https://twitter.com/cahERVI/status/430013056853094400
Sun Feb 02 16:16:24 +0000 2014;430011830644117504;"Siakad mana nih? Unj, ui, atau mana? "@cahERVI: Sejenis siakad :| RT @nopinopaay: Galau itu sejenis makanan atau mata kuliah baru?";0;0;0;0;in;264777690;430011830644117504;nopinopaay;https://twitter.com/nopinopaay/status/430011830644117504
Sun Feb 02 14:58:19 +0000 2014;429992179725922304;"karena besok sudah berkuliah bu makanya lancar -_- RT @nurainiputri Tumben siakad unj lancar bgt";0;0;0;0;in;292123613;429991910837469185;refannymn;https://twitter.com/refannymn/status/429992179725922304
Sun Feb 02 11:34:36 +0000 2014;429940913947676672;"Liburan semester 1 emang berasa pendek gara-gara ngurus siakad UNJ -_-";0;0;0;0;in;270883495;429940913947676672;desmonchristian;https://twitter.com/desmonchristian/status/429940913947676672
Sat Feb 01 16:54:36 +0000 2014;429659057549361152;"Apaan.. lancar kok kak.. tp td sore.."@meyallender: kapan siakad unj berhenti bermasalah?"";0;0;0;0;in;788562300;429659057549361152;valenmusician;https://twitter.com/valenmusician/status/429659057549361152
Fri Jan 31 06:05:27 +0000 2014;429133306769461248;"@yuniinura udh ngga :) baru td siakad lancar, insyaallah,lu dtng ga? masa di pamflet ud ga ada unj?apa blm ke acc kali ya?";0;1;0;0;in;267534106;429116656392998912;fadhelamr;https://twitter.com/fadhelamr/status/429133306769461248
Fri Jan 31 04:28:13 +0000 2014;429108835307896832;"Eh goblok, buka siakad dlu bru ngomong "@MahasiswaUNJ: HOT @infounj : SEKARANG sampai tgl 3 Feb sdh bisa ISI KRS! ayooo maksimalkan :) #UNJ"";0;0;0;0;in;70034296;429108835307896832;Rnsejati;https://twitter.com/Rnsejati/status/429108835307896832
Thu Jan 30 18:47:40 +0000 2014;428962734315937792;"Ada lagi yg belum tidur? Kalau yg belum, pasti lagi stalker Sama Siakad UNJ. *eeeaaaakkk.";0;1;1;0;in;572698513;428962734315937792;SIKAMLampungUNJ;https://twitter.com/SIKAMLampungUNJ/status/428962734315937792
Thu Jan 30 17:49:56 +0000 2014;428948205481381889;"sebenerya, buka siakad unj termasuk uji nyali juga. mental di uji...";0;0;1;0;in;125205985;428948205481381889;pndumrdhka;https://twitter.com/pndumrdhka/status/428948205481381889
Thu Jan 30 17:17:40 +0000 2014;428940085661167616;"@MABA_UNJ just info siakad udah bisa ganti mata kuliah yg salah / bahkan yg blm ngisi krs min";0;0;0;0;in;241749682;428940085661167616;risnaaat;https://twitter.com/risnaaat/status/428940085661167616
Thu Jan 30 16:50:10 +0000 2014;428933165873250304;"Haha syibuk om RT @Nabiladwiasty Lg mepet si om haha"@dmsFH: Siakad UNJ memang selalu memberikan kejutan unyuunyuubiyuuu kepada";0;0;0;0;in;99498599;428933165873250304;dmsFH;https://twitter.com/dmsFH/status/428933165873250304
Thu Jan 30 16:16:50 +0000 2014;428924776602546176;"Bisa aje warung poon depan FIP.wkwkRT @ZakiAhmad_S Bisa aje jus terong "@dmsFH: Siakad UNJ selalu memberikan unyuunyuubiyuuu kpada mahasisw";0;1;0;0;in;99498599;428924776602546176;dmsFH;https://twitter.com/dmsFH/status/428924776602546176
Thu Jan 30 16:11:54 +0000 2014;428923534346170368;"Emg belom ngisi krs? RT "@dmsFH: Siakad UNJ memang selalu memberikan kejutan unyuunyuubiyuuu kepada mahasiswanya, ketika hari terakhir";0;0;0;0;in;1667873256;428923534346170368;luckiskim;https://twitter.com/luckiskim/status/428923534346170368
Thu Jan 30 16:04:17 +0000 2014;428921617058516992;"Siakad UNJ memang selalu memberikan kejutan unyuunyuubiyuuu kepada mahasiswanya, ketika hari terakhir pengisian KRS malah error :'(((";0;1;0;0;in;99498599;428921617058516992;dmsFH;https://twitter.com/dmsFH/status/428921617058516992
Thu Jan 30 14:24:52 +0000 2014;428896601076023297;"@MABA_UNJ zzzz sbenernya ngisi krs itu dari tanggal 3 apa sampe tanggal 3? di akun siakad dari tanggal 3. mana yg bener sih sebenernya.";0;1;0;0;in;2273239026;428752518152085505;CivicEducationA;https://twitter.com/CivicEducationA/status/428896601076023297
Thu Jan 30 07:42:18 +0000 2014;428795290502451200;"dukung rektor yang punya program perbaikan siakad agar lebih baik lagi .. setuju.....";0;0;2;0;in;452650748;428795290502451200;SiakadUNJ;https://twitter.com/SiakadUNJ/status/428795290502451200
Thu Jan 30 07:19:40 +0000 2014;428789596520853504;"pelatihan ini tidak dipungut biaya lagi,  caranya adalah membuat kelompok 20 – 30 orang, ketua kelas mendaftarkan   ke Pustikom UNJ";0;0;0;0;in;452650748;428789596520853504;SiakadUNJ;https://twitter.com/SiakadUNJ/status/428789596520853504
Thu Jan 30 07:06:37 +0000 2014;428786310036201472;"Bagi mahasiswa angkatan 2006 sampai 2011, yang BELUM pernah mengikuti pelatihan di Pustikom, WAJIB mengikuti pelatihan";0;0;2;0;in;452650748;428786310036201472;SiakadUNJ;https://twitter.com/SiakadUNJ/status/428786310036201472
Thu Jan 30 07:00:49 +0000 2014;428784849738936320;"Pengisian KRS smt 100 diperpanjang sampai tgl 3 februari 2013. Batal tambah KRS tgl 3-13 februari 2013. Jadwal buka siakad bebas kapan saja.";0;0;2;0;in;265098737;428784849738936320;BEMJBJ_UNJ;https://twitter.com/BEMJBJ_UNJ/status/428784849738936320
Thu Jan 30 06:58:34 +0000 2014;428784282568388608;"Yang belum isi krs sebaiknya isi skarang, lagi lancar loh siakad :p tdk ada batasan jam untuk log in. Dan pengisian terakhir tgl 3 februari";0;0;0;0;in;84592285;428784282568388608;kmksf_unj;https://twitter.com/kmksf_unj/status/428784282568388608
Thu Jan 30 06:07:19 +0000 2014;428771386698391552;""Aku udh bisa kok hari ini @harnumdiyah: @mahardefyMKD @tresia_septiana @henidiyah @infomatematika_ @SiakadUNJ iya, tapi malah bilang terak";0;0;0;0;in;1398930362;428771386698391552;tresia_septiana;https://twitter.com/tresia_septiana/status/428771386698391552
Thu Jan 30 05:39:53 +0000 2014;428764481066258432;""@SiakadUNJ: informasi baru batal tambah krs tgl 3-17 feb 2014"";0;0;0;0;in;1664690323;428764481066258432;infomatematika_;https://twitter.com/infomatematika_/status/428764481066258432
Thu Jan 30 05:08:35 +0000 2014;428756604528242688;"RT"@SiakadUNJ: informasi baru batal tambah krs tgl 3-17 feb 2014"";0;0;0;0;in;81034100;428756604528242688;RahelTamariska;https://twitter.com/RahelTamariska/status/428756604528242688
Thu Jan 30 04:21:54 +0000 2014;428744856576327680;""@SiakadUNJ: informasi terbaru peengisian krs di perpanjang sampai 3 feb 2014"";0;0;1;0;in;261143133;428744856576327680;mentari_intan;https://twitter.com/mentari_intan/status/428744856576327680
Thu Jan 30 04:06:15 +0000 2014;428740920775688192;"#hotnews "@SiakadUNJ: informasi baru batal tambah krs tgl 3-17 feb 2014"";0;0;1;0;in;1279151222;428740920775688192;PLSFIP_UNJ;https://twitter.com/PLSFIP_UNJ/status/428740920775688192
Thu Jan 30 04:05:10 +0000 2014;428740647961387008;""@SiakadUNJ: informasi baru batal tambah krs tgl 3-17 feb 2014"";0;0;0;0;in;96101306;428740647961387008;fildzaghaliyati;https://twitter.com/fildzaghaliyati/status/428740647961387008
Thu Jan 30 03:54:42 +0000 2014;428738013770690560;""@SiakadUNJ: informasi terbaru peengisian krs di perpanjang sampai 3 feb 2014"";0;0;0;0;in;96101306;428738013770690560;fildzaghaliyati;https://twitter.com/fildzaghaliyati/status/428738013770690560
Thu Jan 30 03:08:40 +0000 2014;428726429346316288;"pustikom unj membuka pelayanan lewatt email resmi pustikom@unj.ac.id";0;0;1;1;in;452650748;428726429346316288;SiakadUNJ;https://twitter.com/SiakadUNJ/status/428726429346316288
Thu Jan 30 01:20:23 +0000 2014;428699176826707968;"Yang belum ngisi KRS akses di Siakad untuk batal tambah KRS dimulai 3 sampai 14 Febuari 2014. Info Advokasi BEMUNJ";0;0;6;0;in;266892093;428699176826707968;bempips_unj;https://twitter.com/bempips_unj/status/428699176826707968
Wed Jan 29 16:35:02 +0000 2014;428566968833028097;"Jgn marah2 bangRT @trizadiaji: Gue di UNJ bayar, tapi pelayanan puskom tiap masuk semester baru pasti ada aja masalahnya, siakad eror, lemot";0;0;0;0;in;395945357;428566968833028097;Badrinal12;https://twitter.com/Badrinal12/status/428566968833028097
Wed Jan 29 16:27:38 +0000 2014;428565105698041857;"Gue di UNJ bayar, tapi pelayanan puskom tiap masuk semester baru pasti ada aja masalahnya, siakad eror, lemot, asem.";0;0;0;0;in;238589822;428565105698041857;trizadiaji;https://twitter.com/trizadiaji/status/428565105698041857
Wed Jan 29 04:18:07 +0000 2014;428381517107462145;"RT @HMJ_TP_UNJ: #InfoSiakad: harap tenang&amp sabar, kemungkinan akan lancar kmbli akses siakad. Dan batal tambah krs dpt diakses tgl 3 - 14 feb";0;0;0;0;in;122711368;428381517107462145;Latifah_ftryn;https://twitter.com/Latifah_ftryn/status/428381517107462145
Wed Jan 29 04:18:05 +0000 2014;428381509914210305;"&gt &gt  RT @HMJ_TP_UNJ: #InfoSiakad: hrp tenang&amp sabar, kemungkinan akan lancar kmbl akses siakad. Dan batal (cont) http://t.co/Nx3Zk5iHqi";0;0;0;0;in;1481517169;428381509914210305;tepe_12;https://twitter.com/tepe_12/status/428381509914210305
Wed Jan 29 03:07:31 +0000 2014;428363750412791808;"RT @karman_yaba: Siakad unj error mulu,kampret dah !!!";0;0;0;0;in;86076137;428363750412791808;fuad_ages15;https://twitter.com/fuad_ages15/status/428363750412791808
Wed Jan 29 02:52:55 +0000 2014;428360078375129089;"Siakad unj error mulu,kampret dah !!!";0;0;0;0;in;2258382918;428360078375129089;karman_yaba;https://twitter.com/karman_yaba/status/428360078375129089
Tue Jan 28 14:11:06 +0000 2014;428168361055252481;"Banyak kaula yg dibuat sedikit stres dgan ditutupnya siakad sementara ini, termasuk miminnya ♣♣♣♣";0;0;1;0;in;2308207274;428168361055252481;Bosco_UNJ;https://twitter.com/Bosco_UNJ/status/428168361055252481
Tue Jan 28 07:32:38 +0000 2014;428068082016595968;"Blum ngisi krs om ?? RT @FachruZaennudin: Sampai kapan di PHPin siakad UNJ";0;0;0;0;in;167329591;428068082016595968;setiawan_dony;https://twitter.com/setiawan_dony/status/428068082016595968
Tue Jan 28 06:12:48 +0000 2014;428047989253222400;"@APridara mirisnya oh siakad oh siakad allhail siakad unj";0;1;0;0;in;89655227;427808641753038848;GemaSD;https://twitter.com/GemaSD/status/428047989253222400
Tue Jan 28 01:50:51 +0000 2014;427982068761374720;"@MABA_UNJ min kapan siakad ada perpanjangannya?";0;0;0;0;in;241749682;427982068761374720;risnaaat;https://twitter.com/risnaaat/status/427982068761374720
Mon Jan 27 21:34:49 +0000 2014;427917637763350528;"Ini siakad unj pegimana masa ip berubah haha gpp deh kalo lebih tinggi mah :D";0;0;0;0;in;90628235;427917637763350528;stholiyah;https://twitter.com/stholiyah/status/427917637763350528
Mon Jan 27 13:51:34 +0000 2014;427801055393357824;"Gausah kuliah. Dagang aja di blokM "@Rivel_: Musuh abadi mahasiwa dan mahasiswi UNJ ketika liburan ya siakad -_-"";0;2;0;0;in;208526534;427801055393357824;hildaatm;https://twitter.com/hildaatm/status/427801055393357824
Mon Jan 27 13:38:37 +0000 2014;427797797094436864;"Musuh abadi mahasiwa dan mahasiswi UNJ ketika liburan ya siakad -_-";0;1;0;0;in;85545744;427797797094436864;Rivel_;https://twitter.com/Rivel_/status/427797797094436864
Mon Jan 27 10:16:45 +0000 2014;427746994291896320;""@MahasiswaUNJ: HOT @infounj : Bats akhir dosen input nilai tgl 10 jnuari. Akses siakad UNJ utk liat nlai &amp  isi KRS tgl 12-31 januari 2014."";0;0;0;0;in;86268704;427746994291896320;arinnairfa;https://twitter.com/arinnairfa/status/427746994291896320
Mon Jan 27 09:14:54 +0000 2014;427731429473017856;"Kuliah di UNJ sih :p "@coryayu: gimana mau isi krs, gua buka siakad aja kemaren2 tulisannya suru ikutin jadwal. lah mau nya apa dah puskom";0;0;1;0;in;53004896;427731429473017856;recharenda;https://twitter.com/recharenda/status/427731429473017856
Mon Jan 27 03:59:57 +0000 2014;427652171660673025;"nyasar ke siakad UNJ.......";0;0;0;0;in;41328285;427652171660673025;welbyn;https://twitter.com/welbyn/status/427652171660673025
Sun Jan 26 23:20:52 +0000 2014;427581935955611648;"sebenernya sih belum jadwalnya buat akses siakad , tapi udah masuk ngaruh ga ya min RT @Bosco_UNJ: Haduuh ha ha ha "@rizaloctyawan: ada";0;0;0;0;in;279449896;427581935955611648;rizaloctyawan;https://twitter.com/rizaloctyawan/status/427581935955611648
Sun Jan 26 18:28:03 +0000 2014;427508245695963136;"Iya miria kan jo:" "@raharjo_mukti: seriusann kamu dam? RT @damakhaka Belum isi krs dan sekarang siakad udah ditutup? Unj gembel bgt~"";0;1;0;0;in;311453081;427508245695963136;damakhaka;https://twitter.com/damakhaka/status/427508245695963136
Sun Jan 26 18:27:27 +0000 2014;427508096915611648;"seriusann kamu dam? RT @damakhaka Belum isi krs dan sekarang siakad udah ditutup? Unj gembel bgt~";0;0;0;0;in;474615584;427507441991815168;raharjo_mukti;https://twitter.com/raharjo_mukti/status/427508096915611648
Sun Jan 26 18:24:51 +0000 2014;427507441991815168;"Belum isi krs dan sekarang siakad udah ditutup? Unj gembel bgt~";0;1;0;0;in;311453081;427507441991815168;damakhaka;https://twitter.com/damakhaka/status/427507441991815168
Sun Jan 26 16:41:08 +0000 2014;427481339789467648;"@MABA_UNJ yahhh siakad lola  (";0;0;0;0;in;81328817;427475556238503937;ersiliaae;https://twitter.com/ersiliaae/status/427481339789467648
Sun Jan 26 14:27:06 +0000 2014;427447608672788480;"Selamat malam. Gimana teman sudah pada mengisi KRS belum? Jangan sampai terlambat ya, segera isi secepatnya, karena SIAKAD lg lancar nih :)";0;0;0;0;in;616136463;427447608672788480;bemppbsi_unj;https://twitter.com/bemppbsi_unj/status/427447608672788480
Sun Jan 26 13:54:34 +0000 2014;427439422934491136;"Tolong buat maba jangan buka siakad dulu ngapa. Ngalah dulu sama mahasisa mau input taki -_- @HMJISP_UNJ";0;1;0;0;in;81021196;427439422934491136;BangJ30;https://twitter.com/BangJ30/status/427439422934491136
Sun Jan 26 12:36:11 +0000 2014;427419695029833728;"Tapi kan infonya sekarang terakhir, sedangkan buka siakad aja eror mulu ˘°˘ RT @MABA_UNJ: pasti ada kok, nanti kalo ada info minul pasti pos";0;0;0;0;in;1560060000;427419695029833728;azzahra731;https://twitter.com/azzahra731/status/427419695029833728
Sun Jan 26 00:20:55 +0000 2014;427234662855897088;"Smoga juga siakad nya baru,mhasiswa biar ga stress min."@BEMUNJ_OFFICIAL: Ketua &amp amp  Wakil BEM UNJ periode 2014-2015 sudah dilantik, Rekt";0;0;0;0;in;783478267;427234081663750144;YuliandreUan;https://twitter.com/YuliandreUan/status/427234662855897088
Sat Jan 25 20:33:03 +0000 2014;427177317182341120;"banyak anak unj yang jam segini masih melek, pasti lagi pada akses siakad wkwk~";0;0;0;0;in;118655099;427177317182341120;RulliKhoiriyah;https://twitter.com/RulliKhoiriyah/status/427177317182341120
Sat Jan 25 18:15:18 +0000 2014;427142651062673408;"Kapan yah siakad unj  .... bnr" bsa dgunain dan tidak lolaaaaaaa.....";0;1;0;0;in;99090204;427142651062673408;dimas_elind1;https://twitter.com/dimas_elind1/status/427142651062673408
Sat Jan 25 17:59:16 +0000 2014;427138615156965376;"RT @MABA_UNJ: -INFO- *Batas akhir dosen input nilai tgl 10 januari. *Akses siakad utk liat nilai &amp  isi KRS tgl 12-31 januari";0;1;1;0;in;100495633;427138615156965376;ellizafzyh;https://twitter.com/ellizafzyh/status/427138615156965376
Sat Jan 25 16:38:56 +0000 2014;427118400725217280;"ciaa buat siapa tuh hahaha RT@tikasabila Siakad unj itu kayak kamu.. Yang lama tp selalu ku tunggu karena ku butuh";0;0;1;0;in;170107558;427109297823027202;citahandayani;https://twitter.com/citahandayani/status/427118400725217280
Sat Jan 25 16:08:59 +0000 2014;427110859920269312;"yuhuuuu~~ mau dong di tunggu kamuuu "@tikasabila: Siakad unj itu kayak kamu.. Yang lama tp selalu ku tunggu karena ku butuh"";0;0;0;0;in;127847244;427110859920269312;aradiandra_;https://twitter.com/aradiandra_/status/427110859920269312
Sat Jan 25 16:02:46 +0000 2014;427109297823027202;"Siakad unj itu kayak kamu.. Yang lama tp selalu ku tunggu karena ku butuh";0;1;0;0;in;1615645056;427109297823027202;tikasabila;https://twitter.com/tikasabila/status/427109297823027202
Sat Jan 25 15:09:42 +0000 2014;427095943008112640;"Ngakak:( @tikha_noer: hey mahasiswa unj inikan malam minggu,knp tdk ngayap saja.gaush buka siakad.siakad jadi lemot klo kalian tdk ngayap";0;0;0;0;in;419331166;427095943008112640;wikayuli;https://twitter.com/wikayuli/status/427095943008112640
Sat Jan 25 14:13:24 +0000 2014;427081775987191808;"hey mahasiswa unj ini kan malam minggu, kenapa tidak ngayap saja. gak usah buka siakad. siakad jadi lemot kalo kalian tidak ngayap.";0;0;0;0;in;150567927;427081775987191808;tikha_noer;https://twitter.com/tikha_noer/status/427081775987191808
Sat Jan 25 13:28:03 +0000 2014;427070362518827008;"panik di malam minggu gara2 siakad!!!!!! #UNJ biarin.lah pake hastag biar dibacaaa";0;0;0;0;in;549296928;427070362518827008;yolandacebii;https://twitter.com/yolandacebii/status/427070362518827008
Sat Jan 25 13:17:36 +0000 2014;427067732606324736;"adakah yang belom.berhasil isi krs di siakad UNJ ???";0;0;0;0;in;549296928;427067732606324736;yolandacebii;https://twitter.com/yolandacebii/status/427067732606324736
Sat Jan 25 10:20:09 +0000 2014;427023075142418433;"@MABA_UNJ min FIS jadwal buka siakad tgl berapa aja??";0;0;0;0;in;585413251;427023075142418433;kdpratiwi;https://twitter.com/kdpratiwi/status/427023075142418433
Sat Jan 25 09:35:08 +0000 2014;427011745538785280;"Kagak hanRT @FarhaniAprl: Adis lo msk unj? RT @adisdedee: siakad tai"";0;1;0;0;in;412159576;427011745538785280;adisdedee;https://twitter.com/adisdedee/status/427011745538785280
Sat Jan 25 09:19:51 +0000 2014;427007901454970880;"@MABA_UNJ kalo di jurusan saya mah 24 min tapi pas di siakad saya cuma bisa ngisi 12 sks doang";0;0;0;0;in;160932515;427007502127865856;AriefFadill;https://twitter.com/AriefFadill/status/427007901454970880
Fri Jan 24 22:50:36 +0000 2014;426849544223997952;"tumben nih siakad UNJ lagi lancar banget :D ayo buruan yang mau ngisi KRS!";0;0;1;0;in;81830207;426849544223997952;fidelsinabutar;https://twitter.com/fidelsinabutar/status/426849544223997952
